,Guessed_Champion,Actual_Champion,Comparison
0,Rell,Caitlyn,GROGRRR
0,Rell,Camille,GROGGRR
0,Rell,Cassiopeia,GROGRRR
0,Rell,Cho'Gath,RRRGGRR
0,Rell,Corki,RRRGRRR
0,Rell,Darius,RROGGGR
0,Rell,Diana,GROGGRR
0,Rell,Dr. Mundo,RRORGRR
0,Rell,Draven,RROGRGR
0,Rell,Ekko,RROGGRR
0,Rell,Elise,GROGOOR
0,Rell,Evelynn,GRRGGRR
0,Rell,Ezreal,RROGRRR
0,Rell,Fiddlesticks,RRRGRRR
0,Rell,Fiora,GROGGRR
0,Rell,Fizz,RRRGGRR
0,Rell,Galio,RORGGRR
0,Rell,Gangplank,RROGGRR
0,Rell,Garen,RRORGRR
0,Rell,Gnar,RRRRORR
0,Rell,Gragas,RROGGRR
0,Rell,Graves,RROGRRR
0,Rell,Gwen,GROGGRR
0,Rell,Hecarim,RRRGGRR
0,Rell,Heimerdinger,RORGRRR
0,Rell,Illaoi,GROGGRR
0,Rell,Irelia,GROGGRR
0,Rell,Ivern,RROGRRR
0,Rell,Janna,GGRGRRR
0,Rell,Jarvan IV,RROGGRR
0,Rell,Jax,RRRGGRR
0,Rell,Jayce,RROGORR
0,Rell,Jhin,RROGRRR
0,Rell,Jinx,GROGRRR
0,Rell,K'Sante,RROGGRR
0,Rell,Kai'Sa,GROGRRR
0,Rell,Kalista,GRRGRRR
0,Rell,Karma,GGOGRRR
0,Rell,Karthus,RRRGROR
0,Rell,Kassadin,RROGGRR
0,Rell,Katarina,GRORGGR
0,Rell,Kayle,GROGORR
0,Rell,Kayn,RROGGOR
0,Rell,Kennen,RRRRRRR
0,Rell,Kha'Zix,RRRGGRR
0,Rell,Kindred,RRRGRRR
0,Rell,Kled,RRRRGGR
0,Rell,Kog'Maw,RRRGRRR
0,Rell,LeBlanc,GROGRGR
0,Rell,Lee Sin,RRORGRR
0,Rell,Leona,GGOGGRR
0,Rell,Lillia,GRRGGRG
0,Rell,Lissandra,GROGRRR
0,Rell,Lucian,RROGRRR
0,Rell,Lulu,GGRGRRR
0,Rell,Lux,GOOGRRR
0,Rell,Malphite,RRRGGRR
0,Rell,Malzahar,RROGRRR
0,Rell,Maokai,RORGGRR
0,Rell,Master Yi,RROGGRR
0,Rell,Millio,RGOGRRR
0,Rell,Miss Fortune,GROGRRR
0,Rell,Mordekaiser,RRRRGGR
0,Rell,Morgana,GGOGRRR
0,Rell,Naafiri,GRRGGRR
0,Rell,Nami,GGRGRRR
0,Rell,Nasus,RRRGGRR
0,Rell,Nautilus,RGRGGRR
0,Rell,Neeko,GORGRRR
0,Rell,Nidalee,GROGRRR
0,Rell,Nilah,GROGGRR
0,Rell,Nocturne,RRRGGRR
0,Rell,Nunu & Willump,RROGGRR
0,Rell,Olaf,RROGGRR
0,Rell,Orianna,GRRGRRR
0,Rell,Ornn,RRRGGRR
0,Rell,Pantheon,ROOGGRR
0,Rell,Poppy,GRRGGRR
0,Rell,Pyke,RGRGGRR
0,Rell,Qiyana,GROGGRR
0,Rell,Quinn,GROGRRR
0,Rell,Rakan,RGRGGRR
0,Rell,Rammus,RRRGGRR
0,Rell,Rek'Sai,GRRGGRR
0,Rell,Rell,GGGGGGG
0,Rell,Renata Glasc,GGOGRRR
0,Rell,Renekton,RRRRGRR
0,Rell,Rengar,RRRRGRR
0,Rell,Riven,GRORGOR
0,Rell,Rumble,RRRRGRR
0,Rell,Ryze,RROGRRR
0,Rell,Samira,GROGROG
0,Rell,Searphine,GGOGRRG
0,Rell,Sejuani,GROGGRR
0,Rell,Senna,GGOGRRR
0,Rell,Sett,RRORGRG
0,Rell,Shaco,RRRGGRR
0,Rell,Shen,RRORGRR
0,Rell,Shyvana,GRORGRR
0,Rell,Singed,RROGGRR
0,Rell,Sion,RRRGGGR
0,Rell,Sivir,GROGRRR
0,Rell,Skarner,RRRGGRR
0,Rell,Sona,GGOGRRR
0,Rell,Soraka,GGRGRRR
0,Rell,Swain,ROOGRGR
0,Rell,Sylas,RROGGRR
0,Rell,Syndra,GROGRRR
0,Rell,Tahm Kench,RORGGRR
0,Rell,Taliyah,GROGRRR
0,Rell,Talon,RROGGGR
0,Rell,Taric,RGOGGRR
0,Rell,Teemo,RRRGRRR
0,Rell,Thresh,RGRGRRR
0,Rell,Tristana,GRRGRRR
0,Rell,Trundle,RRRGGRR
0,Rell,Tryndamere,RRORGRR
0,Rell,Twisted Fate,RROGRRR
0,Rell,Twitch,RRRGRRR
0,Rell,Udyr,RROGGRR
0,Rell,Urgot,RROGROR
0,Rell,Varus,RROGRRR
0,Rell,Vayne,GROGRRR
0,Rell,Veigar,RRRGRRR
0,Rell,Vel'Koz,RORGRRR
0,Rell,Vex,GRRGRRR
0,Rell,Vi,GROGGRR
0,Rell,Viego,RRRRGRR
0,Rell,Viktor,RROGRRR
0,Rell,Vladimir,RRORROR
0,Rell,Volibear,RRRGGRR
0,Rell,Warwick,RROGGRR
0,Rell,Wukong,RRRGGRR
0,Rell,Xayah,GRRGRRR
0,Rell,Xerath,RORGRRR
0,Rell,Xin Zhao,RROGGOR
0,Rell,Yasuo,RRORGRR
0,Rell,Yone,RRORGRG
0,Rell,Yorick,RROGGRR
0,Rell,Yuumi,GGOGRRR
0,Rell,Zac,RRRRGRR
0,Rell,Zed,RRORGRR
0,Rell,Zeri,GROGRRR
0,Rell,Ziggs,RRRGRRR
0,Rell,Zilean,RGOGRRR
0,Rell,Zoe,GROGRRR
0,Rell,Zyra,GGRGRRR
0,Renata Glasc,Aatrox,RRRRRRR
0,Renata Glasc,Ahri,GRRGGRR
0,Renata Glasc,Akali,GRORRRR
0,Renata Glasc,Akshan,RROGGRR
0,Renata Glasc,Alistar,RGRGRRR
0,Renata Glasc,Amumu,RORGRRR
0,Renata Glasc,Anivia,GRRGGRR
0,Renata Glasc,Annie,GOOGGRR
0,Renata Glasc,Aphelios,RROGGRR
0,Renata Glasc,Ashe,GOOGGRR
0,Renata Glasc,Aurelion Sol,RRRGGRR
0,Renata Glasc,Azir,RRRGGRR
0,Renata Glasc,Bard,RGRGGRR
0,Renata Glasc,Bel'Veth,GRRRRRG
0,Renata Glasc,Blitzcrank,RGRGRGR
0,Renata Glasc,Brand,RGOGGRR
0,Renata Glasc,Braum,RGOGRRR
0,Renata Glasc,Briar,GRRRRRR
0,Renata Glasc,Caitlyn,GROGGRR
0,Renata Glasc,Camille,GROGRRR
0,Renata Glasc,Cassiopeia,GROGGRR
0,Renata Glasc,Cho'Gath,RRRGRRR
0,Renata Glasc,Corki,RRRGGRR
0,Renata Glasc,Darius,RROGRRR
0,Renata Glasc,Diana,GROGRRR
0,Renata Glasc,Dr. Mundo,RRGRRGR
0,Renata Glasc,Draven,RROGGRR
0,Renata Glasc,Ekko,RROGRGR
0,Renata Glasc,Elise,GROGORR
0,Renata Glasc,Evelynn,GRRGRRR
0,Renata Glasc,Ezreal,RROGGRR
0,Renata Glasc,Fiddlesticks,RRRGGRR
0,Renata Glasc,Fiora,GROGRRR
0,Renata Glasc,Fizz,RRRGRRR
0,Renata Glasc,Galio,RORGRRR
0,Renata Glasc,Gangplank,RROGRRR
0,Renata Glasc,Garen,RRORRRR
0,Renata Glasc,Gnar,RRRRORR
0,Renata Glasc,Gragas,RROGRRR
0,Renata Glasc,Graves,RROGGRR
0,Renata Glasc,Gwen,GROGRRR
0,Renata Glasc,Hecarim,RRRGRRR
0,Renata Glasc,Heimerdinger,RORGGRR
0,Renata Glasc,Illaoi,GROGRRR
0,Renata Glasc,Irelia,GROGRRR
0,Renata Glasc,Ivern,RROGGRR
0,Renata Glasc,Janna,GGRGGOR
0,Renata Glasc,Jarvan IV,RROGRRR
0,Renata Glasc,Jax,RRRGRRR
0,Renata Glasc,Jayce,RROGORR
0,Renata Glasc,Jhin,RROGGRR
0,Renata Glasc,Jinx,GRGGGGR
0,Renata Glasc,K'Sante,RROGRRG
0,Renata Glasc,Kai'Sa,GROGGRR
0,Renata Glasc,Kalista,GRRGGRR
0,Renata Glasc,Karma,GGOGGRR
0,Renata Glasc,Karthus,RRRGGRR
0,Renata Glasc,Kassadin,RROGRRR
0,Renata Glasc,Katarina,GRORRRR
0,Renata Glasc,Kayle,GROGORR
0,Renata Glasc,Kayn,RROGRRR
0,Renata Glasc,Kennen,RRRRGRR
0,Renata Glasc,Kha'Zix,RRRGRRR
0,Renata Glasc,Kindred,RRRGGRR
0,Renata Glasc,Kled,RRRRRRR
0,Renata Glasc,Kog'Maw,RRRGGRR
0,Renata Glasc,LeBlanc,GROGGRR
0,Renata Glasc,Lee Sin,RRORRRR
0,Renata Glasc,Leona,GGOGRRR
0,Renata Glasc,Lillia,GRRGRRR
0,Renata Glasc,Lissandra,GROGGRR
0,Renata Glasc,Lucian,RROGGRR
0,Renata Glasc,Lulu,GGRGGRR
0,Renata Glasc,Lux,GOOGGRR
0,Renata Glasc,Malphite,RRRGRRR
0,Renata Glasc,Malzahar,RROGGRR
0,Renata Glasc,Maokai,RORGRRR
0,Renata Glasc,Master Yi,RROGRRR
0,Renata Glasc,Millio,RGOGGRR
0,Renata Glasc,Miss Fortune,GROGGRR
0,Renata Glasc,Mordekaiser,RRRRRRR
0,Renata Glasc,Morgana,GGOGGRR
0,Renata Glasc,Naafiri,GRRGRRR
0,Renata Glasc,Nami,GGRGGRR
0,Renata Glasc,Nasus,RRRGRRR
0,Renata Glasc,Nautilus,RGRGRRR
0,Renata Glasc,Neeko,GORGGRR
0,Renata Glasc,Nidalee,GROGGRR
0,Renata Glasc,Nilah,GROGRRG
0,Renata Glasc,Nocturne,RRRGRRR
0,Renata Glasc,Nunu & Willump,RROGRRR
0,Renata Glasc,Olaf,RROGRRR
0,Renata Glasc,Orianna,GRRGGRR
0,Renata Glasc,Ornn,RRRGRRR
0,Renata Glasc,Pantheon,ROOGRRR
0,Renata Glasc,Poppy,GRRGRRR
0,Renata Glasc,Pyke,RGRGRRR
0,Renata Glasc,Qiyana,GROGRRR
0,Renata Glasc,Quinn,GROGGRR
0,Renata Glasc,Rakan,RGRGRRR
0,Renata Glasc,Rammus,RRRGRRR
0,Renata Glasc,Rek'Sai,GRRGRRR
0,Renata Glasc,Rell,GGOGRRR
0,Renata Glasc,Renata Glasc,GGGGGGG
0,Renata Glasc,Renekton,RRRRRRR
0,Renata Glasc,Rengar,RRRRRRR
0,Renata Glasc,Riven,GRORRRR
0,Renata Glasc,Rumble,RRRRRRR
0,Renata Glasc,Ryze,RROGGRR
0,Renata Glasc,Samira,GROGGRR
0,Renata Glasc,Searphine,GGOGGOR
0,Renata Glasc,Sejuani,GROGRRR
0,Renata Glasc,Senna,GGOGGRR
0,Renata Glasc,Sett,RRORRRR
0,Renata Glasc,Shaco,RRRGRRR
0,Renata Glasc,Shen,RRORRRR
0,Renata Glasc,Shyvana,GRRRRRR
0,Renata Glasc,Singed,RRGGROR
0,Renata Glasc,Sion,RRRGRRR
0,Renata Glasc,Sivir,GROGGRR
0,Renata Glasc,Skarner,RRRGRRR
0,Renata Glasc,Sona,GGOGGRR
0,Renata Glasc,Soraka,GGRGGRR
0,Renata Glasc,Swain,ROOGGRR
0,Renata Glasc,Sylas,RROGRRR
0,Renata Glasc,Syndra,GROGGRR
0,Renata Glasc,Tahm Kench,RORGRRR
0,Renata Glasc,Taliyah,GROGGRR
0,Renata Glasc,Talon,RROGRRR
0,Renata Glasc,Taric,RGOGRRR
0,Renata Glasc,Teemo,RRRGGRR
0,Renata Glasc,Thresh,RGRGGRR
0,Renata Glasc,Tristana,GRRGGRR
0,Renata Glasc,Trundle,RRRGRRR
0,Renata Glasc,Tryndamere,RRORRRR
0,Renata Glasc,Twisted Fate,RROGGRR
0,Renata Glasc,Twitch,RROGGGR
0,Renata Glasc,Udyr,RROGRRR
0,Renata Glasc,Urgot,RROGGOR
0,Renata Glasc,Varus,RROGGRR
0,Renata Glasc,Vayne,GROGGRR
0,Renata Glasc,Veigar,RRRGGRR
0,Renata Glasc,Vel'Koz,RORGGRR
0,Renata Glasc,Vex,GRRGGRR
0,Renata Glasc,Vi,GROGROR
0,Renata Glasc,Viego,RRRRRRR
0,Renata Glasc,Viktor,RROGGOR
0,Renata Glasc,Vladimir,RRORGRR
0,Renata Glasc,Volibear,RRRGRRR
0,Renata Glasc,Warwick,RROGRGR
0,Renata Glasc,Wukong,RRRGRRR
0,Renata Glasc,Xayah,GRRGGRR
0,Renata Glasc,Xerath,RORGGRR
0,Renata Glasc,Xin Zhao,RROGRRR
0,Renata Glasc,Yasuo,RRORRRR
0,Renata Glasc,Yone,RRORRRR
0,Renata Glasc,Yorick,RROGRRR
0,Renata Glasc,Yuumi,GGRGGRR
0,Renata Glasc,Zac,RRRRRGR
0,Renata Glasc,Zed,RRORRRR
0,Renata Glasc,Zeri,GROGGGG
0,Renata Glasc,Ziggs,RRRGGGR
0,Renata Glasc,Zilean,RGOGGRR
0,Renata Glasc,Zoe,GROGGRR
0,Renata Glasc,Zyra,GGRGGRR
0,Renekton,Aatrox,GGRRGOR
0,Renekton,Ahri,RRRRRGG
0,Renekton,Akali,RORRGRR
0,Renekton,Akshan,GORRRGR
0,Renekton,Alistar,GRRRGRR
0,Renekton,Amumu,GRRRGGR
0,Renekton,Anivia,RRRRRRR
0,Renekton,Annie,RRRRRRR
0,Renekton,Aphelios,GRRRRRR
0,Renekton,Ashe,RRRRRRR
0,Renekton,Aurelion Sol,GRRRRRR
0,Renekton,Azir,GRGRRGR
0,Renekton,Bard,GRRRRRR
0,Renekton,Bel'Veth,RRRRGRR
0,Renekton,Blitzcrank,RRRRGRR
0,Renekton,Brand,GRRRRRG
0,Renekton,Braum,GRRRGRR
0,Renekton,Briar,RRRRGRR
0,Renekton,Caitlyn,RRRRRRG
0,Renekton,Camille,RGRRGRR
0,Renekton,Cassiopeia,RRRRROR
0,Renekton,Cho'Gath,GGRRGRR
0,Renekton,Corki,GRRRRRR
0,Renekton,Darius,GGRRGRR
0,Renekton,Diana,RRRRGRR
0,Renekton,Dr. Mundo,GGRRGRR
0,Renekton,Draven,GRRRRRR
0,Renekton,Ekko,GRRRGRR
0,Renekton,Elise,RRRRORR
0,Renekton,Evelynn,RRRRGRR
0,Renekton,Ezreal,GRRRRRR
0,Renekton,Fiddlesticks,RRRRRRR
0,Renekton,Fiora,RGRRGRR
0,Renekton,Fizz,GRRRGRG
0,Renekton,Galio,GRRRGRR
0,Renekton,Gangplank,GGRRGRR
0,Renekton,Garen,GGRRGRR
0,Renekton,Gnar,GGRRORR
0,Renekton,Gragas,GORRGRR
0,Renekton,Graves,GRRRRRG
0,Renekton,Gwen,RGRRGRR
0,Renekton,Hecarim,GRRRGRR
0,Renekton,Heimerdinger,GRRRRRR
0,Renekton,Illaoi,RGRRGRR
0,Renekton,Irelia,RORRGRR
0,Renekton,Ivern,GRRRRRR
0,Renekton,Janna,RRRRROR
0,Renekton,Jarvan IV,GRRRGRG
0,Renekton,Jax,GORRGOR
0,Renekton,Jayce,GORRORR
0,Renekton,Jhin,GRRRRRR
0,Renekton,Jinx,RRRRRRR
0,Renekton,K'Sante,GGRRGGR
0,Renekton,Kai'Sa,RRRRROR
0,Renekton,Kalista,RRRRRRR
0,Renekton,Karma,RRRRRRG
0,Renekton,Karthus,GRRRRRR
0,Renekton,Kassadin,GRRRGOR
0,Renekton,Katarina,RRRRGRR
0,Renekton,Kayle,RGRRORR
0,Renekton,Kayn,GRRRGOR
0,Renekton,Kennen,GGRRRRR
0,Renekton,Kha'Zix,GRRRGRR
0,Renekton,Kindred,RRRRRRR
0,Renekton,Kled,GGRRGRR
0,Renekton,Kog'Maw,GRRRRRR
0,Renekton,LeBlanc,RRRRRRR
0,Renekton,Lee Sin,GRRRGRG
0,Renekton,Leona,RRRRGRG
0,Renekton,Lillia,RRRRGRR
0,Renekton,Lissandra,RRRRRRR
0,Renekton,Lucian,GRRRRRR
0,Renekton,Lulu,RRRRRRR
0,Renekton,Lux,RRRRRRR
0,Renekton,Malphite,GGRRGOR
0,Renekton,Malzahar,GRRRROR
0,Renekton,Maokai,GRRRGRG
0,Renekton,Master Yi,GRRRGRR
0,Renekton,Millio,GRRRRRR
0,Renekton,Miss Fortune,RRRRRRR
0,Renekton,Mordekaiser,GGRRGRR
0,Renekton,Morgana,RRRRRRR
0,Renekton,Naafiri,RRRRGGR
0,Renekton,Nami,RRRRROR
0,Renekton,Nasus,GGGRGGR
0,Renekton,Nautilus,GRRRGRR
0,Renekton,Neeko,RRRRRRR
0,Renekton,Nidalee,RRRRRRR
0,Renekton,Nilah,RRRRGRR
0,Renekton,Nocturne,GRRRGRG
0,Renekton,Nunu & Willump,GRRRGRR
0,Renekton,Olaf,GORRGRR
0,Renekton,Orianna,RRRRRRG
0,Renekton,Ornn,GGRRGRR
0,Renekton,Pantheon,GORRGRR
0,Renekton,Poppy,RORRGRR
0,Renekton,Pyke,GRRRGRR
0,Renekton,Qiyana,RRRRGRR
0,Renekton,Quinn,RGRRRRR
0,Renekton,Rakan,GRRRGRR
0,Renekton,Rammus,GRGRGGR
0,Renekton,Rek'Sai,RRRRGOR
0,Renekton,Rell,RRRRGRR
0,Renekton,Renata Glasc,RRRRRRR
0,Renekton,Renekton,GGGGGGG
0,Renekton,Rengar,GORRGOR
0,Renekton,Riven,RGRRGRG
0,Renekton,Rumble,GORRGRG
0,Renekton,Ryze,GORRRRR
0,Renekton,Samira,RRRRROR
0,Renekton,Searphine,RRRRRRR
0,Renekton,Sejuani,RRRRGRR
0,Renekton,Senna,RRRRRRR
0,Renekton,Sett,GGRRGRR
0,Renekton,Shaco,GRRRGRR
0,Renekton,Shen,GGRRGRR
0,Renekton,Shyvana,RRRGGRG
0,Renekton,Singed,GGRRGRR
0,Renekton,Sion,GGRRGRR
0,Renekton,Sivir,RRRRRGR
0,Renekton,Skarner,GRRRGGG
0,Renekton,Sona,RRRRRRR
0,Renekton,Soraka,RRRRRRR
0,Renekton,Swain,GRRRRRR
0,Renekton,Sylas,GGRRGRR
0,Renekton,Syndra,RRRRRRR
0,Renekton,Tahm Kench,GORRGRR
0,Renekton,Taliyah,RRRRRGR
0,Renekton,Talon,GRRRGRG
0,Renekton,Taric,GRRRGRR
0,Renekton,Teemo,GGRRRRR
0,Renekton,Thresh,GRRRRRR
0,Renekton,Tristana,RRRRRRR
0,Renekton,Trundle,GORRGRR
0,Renekton,Tryndamere,GGRGGRR
0,Renekton,Twisted Fate,GRRRRRR
0,Renekton,Twitch,GRRRRRR
0,Renekton,Udyr,GORRGRR
0,Renekton,Urgot,GGRRRRR
0,Renekton,Varus,GRRRROR
0,Renekton,Vayne,RORRRRG
0,Renekton,Veigar,GRRRRRR
0,Renekton,Vel'Koz,GRRRRRR
0,Renekton,Vex,RRRRRRR
0,Renekton,Vi,RRRRGRR
0,Renekton,Viego,GRRRGRR
0,Renekton,Viktor,GRRRRRG
0,Renekton,Vladimir,GRRRRRR
0,Renekton,Volibear,GORRGRG
0,Renekton,Warwick,GORRGRR
0,Renekton,Wukong,GORRGRG
0,Renekton,Xayah,RRRRRRR
0,Renekton,Xerath,GRGRRGG
0,Renekton,Xin Zhao,GRRRGRR
0,Renekton,Yasuo,GRRRGRR
0,Renekton,Yone,GORRGRR
0,Renekton,Yorick,GGRRGRG
0,Renekton,Yuumi,RRRRRRR
0,Renekton,Zac,GRRRGRR
0,Renekton,Zed,GRRRGRR
0,Renekton,Zeri,RRRRRRR
0,Renekton,Ziggs,GRRRRRR
0,Renekton,Zilean,GRRRROR
0,Renekton,Zoe,RRRRRRR
0,Renekton,Zyra,RRRRRRR
0,Rengar,Aatrox,GORRGOR
0,Rengar,Ahri,RRGRROR
0,Rengar,Akali,RORRGRR
0,Rengar,Akshan,GORRROR
0,Rengar,Alistar,GRRRGRR
0,Rengar,Amumu,GORRGOR
0,Rengar,Anivia,RRRRRRR
0,Rengar,Annie,RRRRRRR
0,Rengar,Aphelios,GRRRRRR
0,Rengar,Ashe,RRRRRRR
0,Rengar,Aurelion Sol,GRRRRRR
0,Rengar,Azir,GRRRROR
0,Rengar,Bard,GRRRRRR
0,Rengar,Bel'Veth,RORRGRR
0,Rengar,Blitzcrank,RRRRGRR
0,Rengar,Brand,GRRRRRR
0,Rengar,Braum,GRRRGRR
0,Rengar,Briar,RORRGRR
0,Rengar,Caitlyn,RRRRRRR
0,Rengar,Camille,RORRGRR
0,Rengar,Cassiopeia,RRRRROR
0,Rengar,Cho'Gath,GORRGRR
0,Rengar,Corki,GRRRRRR
0,Rengar,Darius,GORRGRG
0,Rengar,Diana,RORRGRG
0,Rengar,Dr. Mundo,GORRGRR
0,Rengar,Draven,GRRRRRG
0,Rengar,Ekko,GORRGRR
0,Rengar,Elise,RORRORG
0,Rengar,Evelynn,RORRGRR
0,Rengar,Ezreal,GRRRRRR
0,Rengar,Fiddlesticks,RORRRRR
0,Rengar,Fiora,RORRGRG
0,Rengar,Fizz,GRRRGRR
0,Rengar,Galio,GRRRGRR
0,Rengar,Gangplank,GORRGRR
0,Rengar,Garen,GORRGRR
0,Rengar,Gnar,GORRORR
0,Rengar,Gragas,GGRRGRR
0,Rengar,Graves,GORRRRR
0,Rengar,Gwen,RORRGRR
0,Rengar,Hecarim,GORRGRG
0,Rengar,Heimerdinger,GRRRRRR
0,Rengar,Illaoi,RORRGRR
0,Rengar,Irelia,RORRGRR
0,Rengar,Ivern,GORRRRR
0,Rengar,Janna,RRRRROR
0,Rengar,Jarvan IV,GORRGRR
0,Rengar,Jax,GGRRGOR
0,Rengar,Jayce,GORRORG
0,Rengar,Jhin,GRRRRRR
0,Rengar,Jinx,RRRRRRR
0,Rengar,K'Sante,GORRGOR
0,Rengar,Kai'Sa,RRRRROR
0,Rengar,Kalista,RRRRRRR
0,Rengar,Karma,RRRRRRR
0,Rengar,Karthus,GORRRRR
0,Rengar,Kassadin,GRRRGOR
0,Rengar,Katarina,RRRRGRR
0,Rengar,Kayle,RORRORR
0,Rengar,Kayn,GORRGOR
0,Rengar,Kennen,GORRRRR
0,Rengar,Kha'Zix,GORRGRG
0,Rengar,Kindred,RORRRRR
0,Rengar,Kled,GORRGRR
0,Rengar,Kog'Maw,GRRRRRR
0,Rengar,LeBlanc,RRRRRRR
0,Rengar,Lee Sin,GORRGRR
0,Rengar,Leona,RRRRGRR
0,Rengar,Lillia,RORRGRR
0,Rengar,Lissandra,RRRRRRR
0,Rengar,Lucian,GRRRRRR
0,Rengar,Lulu,RRRRRRG
0,Rengar,Lux,RRRRRRR
0,Rengar,Malphite,GORRGGR
0,Rengar,Malzahar,GRRRROR
0,Rengar,Maokai,GORRGRR
0,Rengar,Master Yi,GORRGRR
0,Rengar,Millio,GRRRROR
0,Rengar,Miss Fortune,RRRRRRR
0,Rengar,Mordekaiser,GORRGRR
0,Rengar,Morgana,RRRRRRR
0,Rengar,Naafiri,RRRRGOR
0,Rengar,Nami,RRGRROR
0,Rengar,Nasus,GORRGOR
0,Rengar,Nautilus,GRRRGRG
0,Rengar,Neeko,RRGRROR
0,Rengar,Nidalee,RORRROR
0,Rengar,Nilah,RRRRGRR
0,Rengar,Nocturne,GORRGRR
0,Rengar,Nunu & Willump,GORRGRR
0,Rengar,Olaf,GGRRGRR
0,Rengar,Orianna,RRRRRRR
0,Rengar,Ornn,GORRGRR
0,Rengar,Pantheon,GORRGRR
0,Rengar,Poppy,RGRRGRR
0,Rengar,Pyke,GRRRGRR
0,Rengar,Qiyana,RRRRGOR
0,Rengar,Quinn,RORRRRR
0,Rengar,Rakan,GRGRGRR
0,Rengar,Rammus,GORRGOR
0,Rengar,Rek'Sai,RORRGOR
0,Rengar,Rell,RRRRGRR
0,Rengar,Renata Glasc,RRRRRRR
0,Rengar,Renekton,GORRGOR
0,Rengar,Rengar,GGGGGGG
0,Rengar,Riven,RORRGRR
0,Rengar,Rumble,GORRGRR
0,Rengar,Ryze,GORRRRR
0,Rengar,Samira,RRRRROR
0,Rengar,Searphine,RRRRRRR
0,Rengar,Sejuani,RORRGRG
0,Rengar,Senna,RRRRRRR
0,Rengar,Sett,GOORGRR
0,Rengar,Shaco,GORRGRR
0,Rengar,Shen,GORRGRR
0,Rengar,Shyvana,RORRGRR
0,Rengar,Singed,GORRGRR
0,Rengar,Sion,GORRGRR
0,Rengar,Sivir,RRRRROR
0,Rengar,Skarner,GORRGOR
0,Rengar,Sona,RRRRRRR
0,Rengar,Soraka,RRRRRRR
0,Rengar,Swain,GRRRRRR
0,Rengar,Sylas,GORRGRR
0,Rengar,Syndra,RRRRRRG
0,Rengar,Tahm Kench,GORRGRR
0,Rengar,Taliyah,RORRROR
0,Rengar,Talon,GORRGRR
0,Rengar,Taric,GRRRGRR
0,Rengar,Teemo,GORRRRR
0,Rengar,Thresh,GRRRRRR
0,Rengar,Tristana,RRRRRRR
0,Rengar,Trundle,GGRRGRR
0,Rengar,Tryndamere,GORRGRR
0,Rengar,Twisted Fate,GRRRRRR
0,Rengar,Twitch,GRRRRRR
0,Rengar,Udyr,GGRRGRR
0,Rengar,Urgot,GORRRRR
0,Rengar,Varus,GRRRROG
0,Rengar,Vayne,RORRRRR
0,Rengar,Veigar,GRRRRRR
0,Rengar,Vel'Koz,GRRRRRR
0,Rengar,Vex,RRRRRRR
0,Rengar,Vi,RORRGRG
0,Rengar,Viego,GORRGRR
0,Rengar,Viktor,GRRRRRR
0,Rengar,Vladimir,GRRRRRR
0,Rengar,Volibear,GGRRGRR
0,Rengar,Warwick,GGRRGRR
0,Rengar,Wukong,GGGRGRR
0,Rengar,Xayah,RRGRRRR
0,Rengar,Xerath,GRRRROR
0,Rengar,Xin Zhao,GORRGRR
0,Rengar,Yasuo,GRRRGRR
0,Rengar,Yone,GORRGRR
0,Rengar,Yorick,GORRGRR
0,Rengar,Yuumi,RRRRRRR
0,Rengar,Zac,GORRGRR
0,Rengar,Zed,GRRRGRG
0,Rengar,Zeri,RRRRRRR
0,Rengar,Ziggs,GRRRRRG
0,Rengar,Zilean,GRRRROR
0,Rengar,Zoe,RRRRRRR
0,Rengar,Zyra,RRRRROG
0,Riven,Aatrox,RGRGGRR
0,Riven,Ahri,GRRRRRG
0,Riven,Akali,GOGRGOR
0,Riven,Akshan,ROGRRRR
0,Riven,Alistar,RRRRGRR
0,Riven,Amumu,RRRRGRR
0,Riven,Anivia,GRRRRRR
0,Riven,Annie,GRORROR
0,Riven,Aphelios,RRORRRR
0,Riven,Ashe,GRORRRR
0,Riven,Aurelion Sol,RRRRRRR
0,Riven,Azir,RRRRRRR
0,Riven,Bard,RRRRRRR
0,Riven,Bel'Veth,GRRGGRR
0,Riven,Blitzcrank,RRRRGRR
0,Riven,Brand,RRORRRG
0,Riven,Braum,RRORGRR
0,Riven,Briar,GRRRGOR
0,Riven,Caitlyn,GRGRRRG
0,Riven,Camille,GGORGRR
0,Riven,Cassiopeia,GRORRRR
0,Riven,Cho'Gath,RGRRGRR
0,Riven,Corki,RRRRRRR
0,Riven,Darius,RGGRGOR
0,Riven,Diana,GRORGRR
0,Riven,Dr. Mundo,RGORGRR
0,Riven,Draven,RRGRROR
0,Riven,Ekko,RRGRGRR
0,Riven,Elise,GROROOR
0,Riven,Evelynn,GRRRGRR
0,Riven,Ezreal,RRORRRR
0,Riven,Fiddlesticks,RRRRRRR
0,Riven,Fiora,GGGRGRR
0,Riven,Fizz,RRRRGRG
0,Riven,Galio,RRRRGRR
0,Riven,Gangplank,RGGRGRR
0,Riven,Garen,RGGGGRR
0,Riven,Gnar,RGRRORR
0,Riven,Gragas,ROGRGRR
0,Riven,Graves,RRGRRRG
0,Riven,Gwen,GGORGRR
0,Riven,Hecarim,RRRRGRR
0,Riven,Heimerdinger,RRRRRRR
0,Riven,Illaoi,GGORGRR
0,Riven,Irelia,GOORGOR
