,Guessed_Champion,Actual_Champion,Comparison
11109,Leona,Soraka,GGRGROR
11110,Leona,Swain,ROOGRRR
11111,Leona,Sylas,RROGGRR
11112,Leona,Syndra,GROGRRR
11113,Leona,Tahm Kench,RORGGRR
11114,Leona,Taliyah,GROGRRR
11115,Leona,Talon,RROGGRG
11116,Leona,Taric,RGGGGOR
11117,Leona,Teemo,RRRGRRR
11118,Leona,Thresh,RGRGRRR
11119,Leona,Tristana,GRRGRRR
11120,Leona,Trundle,RRRGGRR
11121,Leona,Tryndamere,RRORGRR
11122,Leona,Twisted Fate,RROGRRR
11123,Leona,Twitch,RRRGRRR
11124,Leona,Udyr,RROGGRR
11125,Leona,Urgot,RROGRRR
11126,Leona,Varus,RROGRRR
11127,Leona,Vayne,GROGRRG
11128,Leona,Veigar,RRRGRRR
11129,Leona,Vel'Koz,RORGRRR
11130,Leona,Vex,GRRGRRR
11131,Leona,Vi,GROGGRR
11132,Leona,Viego,RRRRGRR
11133,Leona,Viktor,RROGRRG
11134,Leona,Vladimir,RRORRRR
11135,Leona,Volibear,RRRGGRG
11136,Leona,Warwick,RROGGRR
11137,Leona,Wukong,RRRGGRG
11138,Leona,Xayah,GRRGRRR
11139,Leona,Xerath,RORGRRG
11140,Leona,Xin Zhao,RROGGRR
11141,Leona,Yasuo,RRORGRR
11142,Leona,Yone,RRORGRR
11143,Leona,Yorick,RROGGRG
11144,Leona,Yuumi,GGRGRRR
11145,Leona,Zac,RRRRGRR
11146,Leona,Zed,RRORGRR
11147,Leona,Zeri,GROGRRR
11148,Leona,Ziggs,RRRGRRR
11149,Leona,Zilean,RGOGRRR
11150,Leona,Zoe,GRGGRGR
11151,Leona,Zyra,GGRGRRR
11152,Lillia,Aatrox,RRRRGRR
11153,Lillia,Ahri,GRRGRRR
11154,Lillia,Akali,GRRRGGR
11155,Lillia,Akshan,RRRGRRR
11156,Lillia,Alistar,RRRGGRR
11157,Lillia,Amumu,RORGGRR
11158,Lillia,Anivia,GROGRRR
11159,Lillia,Annie,GRRGRRR
11160,Lillia,Aphelios,RRRGRRR
11161,Lillia,Ashe,GRRGRRR
11162,Lillia,Aurelion Sol,RRRGRRR
11163,Lillia,Azir,RRRGRRR
11164,Lillia,Bard,RRRGRRR
11165,Lillia,Bel'Veth,GGRRGRR
11166,Lillia,Blitzcrank,RRRGGRR
11167,Lillia,Brand,RRRGRRR
11168,Lillia,Braum,RRRGGRR
11169,Lillia,Caitlyn,GRRGRRR
11170,Lillia,Camille,GRRGGRR
11171,Lillia,Cassiopeia,GRRGRRR
11172,Lillia,Cho'Gath,RRRGGRR
11173,Lillia,Corki,RRRGRRR
11174,Lillia,Darius,RRRGGRR
11175,Lillia,Diana,GORGGRR
11176,Lillia,Dr. Mundo,RRRRGRR
11177,Lillia,Draven,RRRGRRR
11178,Lillia,Ekko,RORGGRR
11179,Lillia,Elise,GGRGORR
11180,Lillia,Evelynn,GGOGGRR
11181,Lillia,Ezreal,RRRGRRR
11182,Lillia,Fiddlesticks,RGOGRRR
11183,Lillia,Fiora,GRRGGRR
11184,Lillia,Fizz,RRRGGRR
11185,Lillia,Galio,RRRGGRR
11186,Lillia,Gangplank,RRRGGRR
11187,Lillia,Garen,RRRRGRR
11188,Lillia,Gnar,RRRRORR
11189,Lillia,Gragas,RORGGRR
11190,Lillia,Graves,RGRGRRR
11191,Lillia,Gwen,GRRGGRR
11192,Lillia,Hecarim,RGRGGRR
11193,Lillia,Heimerdinger,RRRGRRR
11194,Lillia,Illaoi,GRRGGRR
11195,Lillia,Irelia,GRRGGGR
11196,Lillia,Ivern,RGRGROR
11197,Lillia,Janna,GROGRRR
11198,Lillia,Jarvan IV,RGRGGRR
11199,Lillia,Jax,RORGGRR
11200,Lillia,Jayce,RRRGORR
11201,Lillia,Jhin,RRRGRGR
11202,Lillia,Jinx,GRRGRRR
11203,Lillia,K'Sante,RRRGGRR
11204,Lillia,Kai'Sa,GRRGRRR
11205,Lillia,Kalista,GRRGRRR
11206,Lillia,Karma,GRRGRGR
11207,Lillia,Karthus,RGRGRRR
11208,Lillia,Kassadin,RRRGGRR
11209,Lillia,Katarina,GRRRGRR
11210,Lillia,Kayle,GRRGORR
11211,Lillia,Kayn,RGRGGOR
11212,Lillia,Kennen,RRRRRRR
11213,Lillia,Kha'Zix,RGRGGRR
11214,Lillia,Kindred,RGOGRRR
11215,Lillia,Kled,RRRRGRR
11216,Lillia,Kog'Maw,RRRGRRR
11217,Lillia,LeBlanc,GRRGRRR
11218,Lillia,Lee Sin,RGRRGGR
11219,Lillia,Leona,GRRGGRR
11220,Lillia,Lillia,GGGGGGG
11221,Lillia,Lissandra,GRRGRRR
11222,Lillia,Lucian,RRRGRRR
11223,Lillia,Lulu,GRRGRRR
11224,Lillia,Lux,GRRGRRR
11225,Lillia,Malphite,RRRGGRR
11226,Lillia,Malzahar,RRRGRRR
11227,Lillia,Maokai,ROGGGRR
11228,Lillia,Master Yi,RGRGGGR
11229,Lillia,Millio,RRRGRRR
11230,Lillia,Miss Fortune,GRRGRRR
11231,Lillia,Mordekaiser,RRRRGRR
11232,Lillia,Morgana,GRRGRRR
11233,Lillia,Naafiri,GRRGGRR
11234,Lillia,Nami,GRRGRRR
11235,Lillia,Nasus,RRRGGRR
11236,Lillia,Nautilus,RRRGGRR
11237,Lillia,Neeko,GRRGRRR
11238,Lillia,Nidalee,GGRGRRR
11239,Lillia,Nilah,GRRGGRR
11240,Lillia,Nocturne,RGOGGRR
11241,Lillia,Nunu & Willump,RGRGGRR
11242,Lillia,Olaf,RORGGRR
11243,Lillia,Orianna,GRRGRRR
11244,Lillia,Ornn,RROGGRR
11245,Lillia,Pantheon,RRRGGRR
11246,Lillia,Poppy,GORGGRR
11247,Lillia,Pyke,RRRGGRR
11248,Lillia,Qiyana,GRRGGRR
11249,Lillia,Quinn,GRRGRRR
11250,Lillia,Rakan,RRRGGGR
11251,Lillia,Rammus,RGRGGRR
11252,Lillia,Rek'Sai,GGRGGRR
11253,Lillia,Rell,GRRGGRG
11254,Lillia,Renata Glasc,GRRGRRR
11255,Lillia,Renekton,RRRRGRR
11256,Lillia,Rengar,RORRGRR
11257,Lillia,Riven,GRRRGOR
11258,Lillia,Rumble,RRRRGRR
11259,Lillia,Ryze,RRRGRRR
11260,Lillia,Samira,GRRGRRG
11261,Lillia,Searphine,GRRGRRG
11262,Lillia,Sejuani,GGRGGRR
11263,Lillia,Senna,GRRGRRR
11264,Lillia,Sett,RRRRGGG
11265,Lillia,Shaco,RGGGGRR
11266,Lillia,Shen,RRRRGGR
11267,Lillia,Shyvana,GGRRGRR
11268,Lillia,Singed,RRRGGRR
11269,Lillia,Sion,RRRGGRR
11270,Lillia,Sivir,GRRGRRR
11271,Lillia,Skarner,RGRGGRR
11272,Lillia,Sona,GRRGROR
11273,Lillia,Soraka,GRRGROR
11274,Lillia,Swain,RRRGRRR
11275,Lillia,Sylas,RRRGGRR
11276,Lillia,Syndra,GRRGRGR
11277,Lillia,Tahm Kench,RROGGRR
11278,Lillia,Taliyah,GORGRRR
11279,Lillia,Talon,RORGGRR
11280,Lillia,Taric,RRRGGRR
11281,Lillia,Teemo,RRRGRRR
11282,Lillia,Thresh,RRRGRRR
11283,Lillia,Tristana,GRRGRRR
11284,Lillia,Trundle,RORGGRR
11285,Lillia,Tryndamere,RRRRGRR
11286,Lillia,Twisted Fate,RRRGRRR
11287,Lillia,Twitch,RRRGRRR
11288,Lillia,Udyr,RORGGOR
11289,Lillia,Urgot,RRRGRRR
11290,Lillia,Varus,RRRGROR
11291,Lillia,Vayne,GRRGRRR
11292,Lillia,Veigar,RRRGRRR
11293,Lillia,Vel'Koz,RRRGRRR
11294,Lillia,Vex,GRRGRRR
11295,Lillia,Vi,GGRGGRR
11296,Lillia,Viego,RGRRGRR
11297,Lillia,Viktor,RRRGRRR
11298,Lillia,Vladimir,RRRRRRR
11299,Lillia,Volibear,ROOGGRR
11300,Lillia,Warwick,RORGGRR
11301,Lillia,Wukong,RORGGGR
11302,Lillia,Xayah,GRRGRGR
11303,Lillia,Xerath,RRRGRRR
11304,Lillia,Xin Zhao,RGRGGOR
11305,Lillia,Yasuo,RRRRGGR
11306,Lillia,Yone,RRRRGRG
11307,Lillia,Yorick,RRRGGRR
11308,Lillia,Yuumi,GRRGRRR
11309,Lillia,Zac,RGRRGRR
11310,Lillia,Zed,RRRRGGR
11311,Lillia,Zeri,GRRGRRR
11312,Lillia,Ziggs,RRRGRRR
11313,Lillia,Zilean,RRRGRRR
11314,Lillia,Zoe,GRRGRRR
11315,Lillia,Zyra,GRRGRRR
11316,Lissandra,Aatrox,RRRRRRG
11317,Lissandra,Ahri,GGRGGRR
11318,Lissandra,Akali,GOORRRR
11319,Lissandra,Akshan,ROOGGRR
11320,Lissandra,Alistar,RRRGRRR
11321,Lissandra,Amumu,RRRGRRR
11322,Lissandra,Anivia,GGRGGGR
11323,Lissandra,Annie,GOOGGRR
11324,Lissandra,Aphelios,RROGGRR
11325,Lissandra,Ashe,GRGGGGR
11326,Lissandra,Aurelion Sol,RGRGGRR
11327,Lissandra,Azir,RGRGGRR
11328,Lissandra,Bard,RRRGGRR
11329,Lissandra,Bel'Veth,GRRRRRR
11330,Lissandra,Blitzcrank,RRRGRRR
11331,Lissandra,Brand,RROGGOR
11332,Lissandra,Braum,RRGGRGR
11333,Lissandra,Caitlyn,GROGGRR
11334,Lissandra,Camille,GROGRRR
11335,Lissandra,Cassiopeia,GGOGRRR
11336,Lissandra,Cho'Gath,RRRGRRR
11337,Lissandra,Corki,RGRGGRR
11338,Lissandra,Darius,RROGRRR
11339,Lissandra,Diana,GOOGRRR
11340,Lissandra,Dr. Mundo,RRORRRR
11341,Lissandra,Draven,RROGGRR
11342,Lissandra,Ekko,ROOGRRR
11343,Lissandra,Elise,GROGORR
11344,Lissandra,Evelynn,GRRGRRR
11345,Lissandra,Ezreal,RROGGRR
11346,Lissandra,Fiddlesticks,RRRGGRR
11347,Lissandra,Fiora,GROGRRR
11348,Lissandra,Fizz,RGRGRRR
11349,Lissandra,Galio,RORGRRR
11350,Lissandra,Gangplank,RROGRRR
11351,Lissandra,Garen,RRORRRR
11352,Lissandra,Gnar,RRRROGR
11353,Lissandra,Gragas,RROGRGR
11354,Lissandra,Graves,RROGGRR
11355,Lissandra,Gwen,GROGRRR
11356,Lissandra,Hecarim,RRRGRRR
11357,Lissandra,Heimerdinger,RORGGRR
11358,Lissandra,Illaoi,GROGRRR
11359,Lissandra,Irelia,GOOGRRR
11360,Lissandra,Ivern,RROGGOR
11361,Lissandra,Janna,GRRGGRR
11362,Lissandra,Jarvan IV,RROGRRR
11363,Lissandra,Jax,RRRGRRR
11364,Lissandra,Jayce,ROOGORR
11365,Lissandra,Jhin,RROGGRR
11366,Lissandra,Jinx,GROGGRG
11367,Lissandra,K'Sante,RROGRRR
11368,Lissandra,Kai'Sa,GROGGRR
11369,Lissandra,Kalista,GRRGGRR
11370,Lissandra,Karma,GROGGRR
11371,Lissandra,Karthus,RRRGGRR
11372,Lissandra,Kassadin,RGOGRRR
11373,Lissandra,Katarina,GGORRRR
11374,Lissandra,Kayle,GROGORR
11375,Lissandra,Kayn,RROGRRR
11376,Lissandra,Kennen,RRRRGRR
11377,Lissandra,Kha'Zix,RRRGRRR
11378,Lissandra,Kindred,RRRGGRR
11379,Lissandra,Kled,RRRRRRR
11380,Lissandra,Kog'Maw,RRRGGRR
11381,Lissandra,LeBlanc,GGOGGRR
11382,Lissandra,Lee Sin,RRORRRR
11383,Lissandra,Leona,GROGRRR
11384,Lissandra,Lillia,GRRGRRR
11385,Lissandra,Lissandra,GGGGGGG
11386,Lissandra,Lucian,RROGGRG
11387,Lissandra,Lulu,GRRGGRR
11388,Lissandra,Lux,GOOGGRR
11389,Lissandra,Malphite,RRRGRRR
11390,Lissandra,Malzahar,RGOGGRR
11391,Lissandra,Maokai,RRRGRRR
11392,Lissandra,Master Yi,RROGRRR
11393,Lissandra,Millio,RROGGRR
11394,Lissandra,Miss Fortune,GROGGRR
11395,Lissandra,Mordekaiser,RRRRRRR
11396,Lissandra,Morgana,GROGGRR
11397,Lissandra,Naafiri,GGRGRRR
11398,Lissandra,Nami,GRRGGRR
11399,Lissandra,Nasus,RRRGRRR
11400,Lissandra,Nautilus,RRRGRRR
11401,Lissandra,Neeko,GORGGRR
11402,Lissandra,Nidalee,GROGGRR
11403,Lissandra,Nilah,GROGRRR
11404,Lissandra,Nocturne,RRRGRRR
11405,Lissandra,Nunu & Willump,RROGRGR
11406,Lissandra,Olaf,RRGGRGR
11407,Lissandra,Orianna,GGRGGRR
11408,Lissandra,Ornn,RRRGRGR
11409,Lissandra,Pantheon,ROOGRRR
11410,Lissandra,Poppy,GRRGRRR
11411,Lissandra,Pyke,RRRGRRR
11412,Lissandra,Qiyana,GGOGRRR
11413,Lissandra,Quinn,GROGGRG
11414,Lissandra,Rakan,RRRGRRR
11415,Lissandra,Rammus,RRRGRRR
11416,Lissandra,Rek'Sai,GRRGRRR
11417,Lissandra,Rell,GROGRRR
11418,Lissandra,Renata Glasc,GROGGRR
11419,Lissandra,Renekton,RRRRRRR
11420,Lissandra,Rengar,RRRRRRR
11421,Lissandra,Riven,GRORRRR
11422,Lissandra,Rumble,RORRRRR
11423,Lissandra,Ryze,ROOGGRR
11424,Lissandra,Samira,GROGGRR
11425,Lissandra,Searphine,GROGGRR
11426,Lissandra,Sejuani,GRGGRGR
11427,Lissandra,Senna,GROGGRR
11428,Lissandra,Sett,RRORRRR
11429,Lissandra,Shaco,RRRGRRR
11430,Lissandra,Shen,RRORRRR
11431,Lissandra,Shyvana,GRRRRRR
11432,Lissandra,Singed,RROGRRR
11433,Lissandra,Sion,RRRGRRR
11434,Lissandra,Sivir,GROGGRR
11435,Lissandra,Skarner,RRRGRRR
11436,Lissandra,Sona,GROGGRR
11437,Lissandra,Soraka,GRRGGRR
11438,Lissandra,Swain,ROOGGRR
11439,Lissandra,Sylas,RROGROR
11440,Lissandra,Syndra,GGOGGRR
11441,Lissandra,Tahm Kench,RRRGRRR
11442,Lissandra,Taliyah,GOOGGRR
11443,Lissandra,Talon,ROOGRRR
11444,Lissandra,Taric,RROGRRR
11445,Lissandra,Teemo,RRRGGRR
11446,Lissandra,Thresh,RRRGGRG
11447,Lissandra,Tristana,GRRGGRR
11448,Lissandra,Trundle,RROGRGR
11449,Lissandra,Tryndamere,RRORRGR
11450,Lissandra,Twisted Fate,RGOGGRR
11451,Lissandra,Twitch,RRRGGRR
11452,Lissandra,Udyr,RROGROR
11453,Lissandra,Urgot,RROGGRR
11454,Lissandra,Varus,ROOGGRR
11455,Lissandra,Vayne,GROGGRR
11456,Lissandra,Veigar,RGRGGRR
11457,Lissandra,Vel'Koz,RORGGRR
11458,Lissandra,Vex,GGRGGRR
11459,Lissandra,Vi,GROGRRR
11460,Lissandra,Viego,RRRRRRR
11461,Lissandra,Viktor,RGOGGRR
11462,Lissandra,Vladimir,RGORGRR
11463,Lissandra,Volibear,RRRGRGR
11464,Lissandra,Warwick,RROGRRR
11465,Lissandra,Wukong,RRRGRRR
11466,Lissandra,Xayah,GRRGGRR
11467,Lissandra,Xerath,RORGGRR
11468,Lissandra,Xin Zhao,RROGRRR
11469,Lissandra,Yasuo,RGORRRG
11470,Lissandra,Yone,ROORRRR
11471,Lissandra,Yorick,RROGRRR
11472,Lissandra,Yuumi,GRRGGRR
11473,Lissandra,Zac,RRRRRRG
11474,Lissandra,Zed,RGORRRR
11475,Lissandra,Zeri,GROGGRR
11476,Lissandra,Ziggs,RORGGRR
11477,Lissandra,Zilean,RROGGRR
11478,Lissandra,Zoe,GGOGGRR
11479,Lissandra,Zyra,GRRGGRR
11480,Lucian,Aatrox,GRRRRRG
11481,Lucian,Ahri,RRRGGRR
11482,Lucian,Akali,RRGRRRR
11483,Lucian,Akshan,GRGGGRR
11484,Lucian,Alistar,GRRGRRR
11485,Lucian,Amumu,GRRGRRR
11486,Lucian,Anivia,RRRGGRR
11487,Lucian,Annie,RROGGRR
11488,Lucian,Aphelios,GGOGGRR
11489,Lucian,Ashe,ROOGGRR
11490,Lucian,Aurelion Sol,GRRGGRR
11491,Lucian,Azir,GRRGGRR
11492,Lucian,Bard,GRRGGRR
11493,Lucian,Bel'Veth,RRRRRRR
11494,Lucian,Blitzcrank,RRRGRRR
11495,Lucian,Brand,GROGGRR
11496,Lucian,Braum,GROGRRR
11497,Lucian,Caitlyn,RGGGGRR
11498,Lucian,Camille,RROGRRR
11499,Lucian,Cassiopeia,RROGRRR
11500,Lucian,Cho'Gath,GRRGRRR
11501,Lucian,Corki,GRRGGRR
11502,Lucian,Darius,GRGGRRR
11503,Lucian,Diana,RROGRRR
11504,Lucian,Dr. Mundo,GRORRRR
11505,Lucian,Draven,GGGGGRR
11506,Lucian,Ekko,GRGGRRR
11507,Lucian,Elise,RROGOOR
11508,Lucian,Evelynn,RRRGRRR
11509,Lucian,Ezreal,GGOGGRR
11510,Lucian,Fiddlesticks,RRRGGRR
11511,Lucian,Fiora,RRGGROR
11512,Lucian,Fizz,GRRGRRR
11513,Lucian,Galio,GRRGROR
11514,Lucian,Gangplank,GRGGRRR
11515,Lucian,Garen,GRGRROR
11516,Lucian,Gnar,GRRRORR
11517,Lucian,Gragas,GRGGRRR
11518,Lucian,Graves,GRGGGRR
11519,Lucian,Gwen,RROGROR
11520,Lucian,Hecarim,GRRGRRR
11521,Lucian,Heimerdinger,GRRGGRR
11522,Lucian,Illaoi,RROGRRR
11523,Lucian,Irelia,RROGRRR
11524,Lucian,Ivern,GROGGRR
11525,Lucian,Janna,RRRGGRR
11526,Lucian,Jarvan IV,GRGGROR
11527,Lucian,Jax,GRRGRRR
11528,Lucian,Jayce,GRGGORR
11529,Lucian,Jhin,GGOGGRR
11530,Lucian,Jinx,RGOGGRG
11531,Lucian,K'Sante,GRGGRRR
11532,Lucian,Kai'Sa,RGOGGRR
11533,Lucian,Kalista,RGRGGOR
11534,Lucian,Karma,RROGGRR
11535,Lucian,Karthus,GRRGGOR
11536,Lucian,Kassadin,GROGRRR
11537,Lucian,Katarina,RRGRRRR
11538,Lucian,Kayle,RROGOOR
11539,Lucian,Kayn,GROGRRR
11540,Lucian,Kennen,GRRRGRR
11541,Lucian,Kha'Zix,GRRGRRR
11542,Lucian,Kindred,RRRGGRR
11543,Lucian,Kled,GRRRRRR
11544,Lucian,Kog'Maw,GGRGGRR
11545,Lucian,LeBlanc,RROGGRR
11546,Lucian,Lee Sin,GRORRRR
11547,Lucian,Leona,RROGRRR
11548,Lucian,Lillia,RRRGRRR
11549,Lucian,Lissandra,RROGGRG
11550,Lucian,Lucian,GGGGGGG
11551,Lucian,Lulu,RRRGGRR
11552,Lucian,Lux,RROGGOR
11553,Lucian,Malphite,GRRGRRR
11554,Lucian,Malzahar,GROGGRR
11555,Lucian,Maokai,GRRGROR
11556,Lucian,Master Yi,GROGRRR
11557,Lucian,Millio,GROGGRR
11558,Lucian,Miss Fortune,RGGGGRR
11559,Lucian,Mordekaiser,GRRRRRR
11560,Lucian,Morgana,RROGGOR
11561,Lucian,Naafiri,RRRGRRR
11562,Lucian,Nami,RRRGGRR
11563,Lucian,Nasus,GRRGRRR
11564,Lucian,Nautilus,GRRGRRR
11565,Lucian,Neeko,RRRGGRR
11566,Lucian,Nidalee,RROGGRR
11567,Lucian,Nilah,RGOGRRR
11568,Lucian,Nocturne,GRRGRRR
11569,Lucian,Nunu & Willump,GROGRRR
11570,Lucian,Olaf,GROGRRR
11571,Lucian,Orianna,RRRGGRR
11572,Lucian,Ornn,GRRGRRR
11573,Lucian,Pantheon,GROGRRR
11574,Lucian,Poppy,RRRGROR
11575,Lucian,Pyke,GRRGRRR
11576,Lucian,Qiyana,RROGRRR
11577,Lucian,Quinn,RRGGGOG
11578,Lucian,Rakan,GRRGRRR
11579,Lucian,Rammus,GRRGRRR
11580,Lucian,Rek'Sai,RRRGRRR
11581,Lucian,Rell,RROGRRR
11582,Lucian,Renata Glasc,RROGGRR
11583,Lucian,Renekton,GRRRRRR
11584,Lucian,Rengar,GRRRRRR
11585,Lucian,Riven,RRGRRRR
11586,Lucian,Rumble,GRRRRRR
11587,Lucian,Ryze,GROGGRR
11588,Lucian,Samira,RGGGGRR
11589,Lucian,Searphine,RROGGRR
11590,Lucian,Sejuani,RROGRRR
11591,Lucian,Senna,RROGGOR
11592,Lucian,Sett,GRORRRR
11593,Lucian,Shaco,GRRGRRR
11594,Lucian,Shen,GRORRRR
11595,Lucian,Shyvana,RRRRROR
11596,Lucian,Singed,GROGRRR
11597,Lucian,Sion,GRRGRRR
11598,Lucian,Sivir,RGGGGRR
11599,Lucian,Skarner,GRRGRRR
11600,Lucian,Sona,RROGGOR
11601,Lucian,Soraka,RRRGGRR
11602,Lucian,Swain,GROGGRR
11603,Lucian,Sylas,GROGROR
11604,Lucian,Syndra,RROGGRR
11605,Lucian,Tahm Kench,GRRGRRR
11606,Lucian,Taliyah,RROGGRR
11607,Lucian,Talon,GRGGRRR
11608,Lucian,Taric,GROGROR
11609,Lucian,Teemo,GRRGGRR
11610,Lucian,Thresh,GRRGGOG
11611,Lucian,Tristana,RGRGGRR
11612,Lucian,Trundle,GRRGRRR
11613,Lucian,Tryndamere,GRORRRR
11614,Lucian,Twisted Fate,GROGGRR
11615,Lucian,Twitch,GGRGGRR
11616,Lucian,Udyr,GROGRRR
11617,Lucian,Urgot,GROGGRR
11618,Lucian,Varus,GOOGGRR
11619,Lucian,Vayne,ROGGGOR
11620,Lucian,Veigar,GRRGGRR
11621,Lucian,Vel'Koz,GRRGGRR
11622,Lucian,Vex,RRRGGOR
11623,Lucian,Vi,RRGGRRR
11624,Lucian,Viego,GRRRROR
11625,Lucian,Viktor,GROGGRR
11626,Lucian,Vladimir,GRORGOR
11627,Lucian,Volibear,GRRGRRR
11628,Lucian,Warwick,GROGRRR
11629,Lucian,Wukong,GRRGRRR
11630,Lucian,Xayah,RGRGGRR
11631,Lucian,Xerath,GRRGGRR
11632,Lucian,Xin Zhao,GRGGROR
11633,Lucian,Yasuo,GRORRRG
11634,Lucian,Yone,GRORRRR
11635,Lucian,Yorick,GROGROR
11636,Lucian,Yuumi,RRRGGRR
11637,Lucian,Zac,GRRRRRG
11638,Lucian,Zed,GRORRRR
11639,Lucian,Zeri,RGOGGRR
11640,Lucian,Ziggs,GORGGRR
11641,Lucian,Zilean,GROGGRR
11642,Lucian,Zoe,RROGGRR
11643,Lucian,Zyra,RRRGGRR
11644,Lulu,Aatrox,RRRRRRR
11645,Lulu,Ahri,GRRGGRR
11646,Lulu,Akali,GRRRRRR
11647,Lulu,Akshan,RRRGGRR
11648,Lulu,Alistar,RGRGRRR
11649,Lulu,Amumu,ROOGRRR
11650,Lulu,Anivia,GRRGGRR
11651,Lulu,Annie,GORGGRR
11652,Lulu,Aphelios,RRRGGRR
11653,Lulu,Ashe,GORGGRR
11654,Lulu,Aurelion Sol,RRRGGRR
11655,Lulu,Azir,RRRGGRR
11656,Lulu,Bard,RGRGGRR
11657,Lulu,Bel'Veth,GRRRRRR
11658,Lulu,Blitzcrank,RGRGRRR
11659,Lulu,Brand,RGRGGRR
11660,Lulu,Braum,RGRGRRR
11661,Lulu,Caitlyn,GRRGGRR
11662,Lulu,Camille,GRRGRRR
11663,Lulu,Cassiopeia,GRRGRRR
11664,Lulu,Cho'Gath,RRRGRRR
11665,Lulu,Corki,RRGGGOR
11666,Lulu,Darius,RRRGRRG
11667,Lulu,Diana,GRRGRRG
11668,Lulu,Dr. Mundo,RRRRRRR
11669,Lulu,Draven,RRRGGRG
11670,Lulu,Ekko,RRRGRRR
11671,Lulu,Elise,GRRGORG
11672,Lulu,Evelynn,GRRGRRR
11673,Lulu,Ezreal,RRRGGRR
11674,Lulu,Fiddlesticks,RRRGGRR
11675,Lulu,Fiora,GRRGRRG
11676,Lulu,Fizz,RRGGRRR
11677,Lulu,Galio,RORGRRR
11678,Lulu,Gangplank,RRRGRRR
11679,Lulu,Garen,RRRRRRR
11680,Lulu,Gnar,RRGRORR
11681,Lulu,Gragas,RRRGRRR
11682,Lulu,Graves,RRRGGRR
11683,Lulu,Gwen,GRRGRRR
11684,Lulu,Hecarim,RRRGRRG
11685,Lulu,Heimerdinger,ROGGGRR
11686,Lulu,Illaoi,GRRGRRR
11687,Lulu,Irelia,GRRGRRR
11688,Lulu,Ivern,RRRGGRR
11689,Lulu,Janna,GGRGGRR
11690,Lulu,Jarvan IV,RRRGRRR
11691,Lulu,Jax,RRRGRRR
11692,Lulu,Jayce,RRRGORG
11693,Lulu,Jhin,RRRGGRR
11694,Lulu,Jinx,GRRGGRR
11695,Lulu,K'Sante,RRRGRRR
11696,Lulu,Kai'Sa,GRRGGRR
11697,Lulu,Kalista,GRRGGRR
11698,Lulu,Karma,GGRGGRR
11699,Lulu,Karthus,RRRGGRR
11700,Lulu,Kassadin,RRRGRRR
11701,Lulu,Katarina,GRRRRRR
11702,Lulu,Kayle,GRRGORR
11703,Lulu,Kayn,RRRGRRR
11704,Lulu,Kennen,RRGRGRR
11705,Lulu,Kha'Zix,RRRGRRG
11706,Lulu,Kindred,RRRGGRR
11707,Lulu,Kled,RRGRRRR
11708,Lulu,Kog'Maw,RRRGGRR
11709,Lulu,LeBlanc,GRRGGRR
11710,Lulu,Lee Sin,RRRRRRR
11711,Lulu,Leona,GGRGRRR
11712,Lulu,Lillia,GRRGRRR
11713,Lulu,Lissandra,GRRGGRR
11714,Lulu,Lucian,RRRGGRR
11715,Lulu,Lulu,GGGGGGG
11716,Lulu,Lux,GORGGRR
11717,Lulu,Malphite,RRRGRRR
11718,Lulu,Malzahar,RRRGGRR
11719,Lulu,Maokai,RORGRRR
11720,Lulu,Master Yi,RRRGRRR
11721,Lulu,Millio,RGRGGRR
11722,Lulu,Miss Fortune,GRRGGRR
11723,Lulu,Mordekaiser,RRRRRRR
11724,Lulu,Morgana,GGRGGRR
11725,Lulu,Naafiri,GRRGRRR
11726,Lulu,Nami,GGRGGRR
11727,Lulu,Nasus,RRRGRRR
11728,Lulu,Nautilus,RGRGRRG
11729,Lulu,Neeko,GORGGRR
11730,Lulu,Nidalee,GRRGGRR
11731,Lulu,Nilah,GRRGRRR
11732,Lulu,Nocturne,RRRGRRR
11733,Lulu,Nunu & Willump,RRRGRRR
11734,Lulu,Olaf,RRRGRRR
11735,Lulu,Orianna,GRRGGRR
11736,Lulu,Ornn,RRRGRRR
11737,Lulu,Pantheon,RORGRRR
11738,Lulu,Poppy,GRGGRRR
11739,Lulu,Pyke,RGRGRRR
11740,Lulu,Qiyana,GRRGRRR
11741,Lulu,Quinn,GRRGGRR
11742,Lulu,Rakan,RGRGRRR
11743,Lulu,Rammus,RRRGRRR
11744,Lulu,Rek'Sai,GRRGRRR
11745,Lulu,Rell,GGRGRRR
11746,Lulu,Renata Glasc,GGRGGRR
11747,Lulu,Renekton,RRRRRRR
11748,Lulu,Rengar,RRRRRRG
11749,Lulu,Riven,GRRRRRR
11750,Lulu,Rumble,RRGRRGR
11751,Lulu,Ryze,RRRGGRR
11752,Lulu,Samira,GRRGGRR
11753,Lulu,Searphine,GGRGGRR
11754,Lulu,Sejuani,GRRGRRG
11755,Lulu,Senna,GGRGGRR
11756,Lulu,Sett,RRRRRRR
11757,Lulu,Shaco,RRRGRRR
11758,Lulu,Shen,RRRRRRR
11759,Lulu,Shyvana,GRRRRRR
11760,Lulu,Singed,RRRGRRR
11761,Lulu,Sion,RRRGRRR
11762,Lulu,Sivir,GRRGGRR
11763,Lulu,Skarner,RRRGRRR
11764,Lulu,Sona,GGRGGRR
11765,Lulu,Soraka,GGRGGRR
11766,Lulu,Swain,RORGGRR
11767,Lulu,Sylas,RRRGRRR
